sha,mop instr,mop project,mop monitoring,mop lock,mop violation,mop other,ps1c instr,ps1c project,ps1c monitoring,ps1c lock,ps1c violation,ps1c other,ps3cl instr,ps3cl project,ps3cl monitoring,ps3cl lock,ps3cl violation,ps3cl other,mopCache instr,mopCache project,mopCache monitoring,mopCache lock,mopCache violation,mopCache other,classCIAThreads instr,classCIAThreads project,classCIAThreads monitoring,classCIAThreads lock,classCIAThreads violation,classCIAThreads other
5fd70ab35843ac474f9b07677a9b84d4c975b795,2685,292,21,2,0,75,1266,298,29,4,0,59,150,326,24,5,0,33,365,327,21,3,0,49,4,348,24,0,0,29
8459158b9220934bd79bfbd3a149995cd1e0b1cc,2770,316,31,2,0,69,1248,321,25,0,0,72,519,317,24,2,0,57,318,304,24,5,0,48,5,346,33,1,0,27
533fab71d09d5d5307d6b18ff66dfadd5fba7ab4,2817,311,24,2,0,78,1266,299,29,3,0,61,530,320,23,2,0,51,372,343,32,4,0,41,2,333,32,3,0,37
a33c1b88d9346a32cff146383245ca3e276751ae,2865,342,29,1,0,87,1462,315,29,1,0,68,176,317,28,4,0,44,570,349,24,5,0,49,4,335,25,2,0,36
e0e2a3a97fbb66f524ff624a52ea40629de09bb4,2772,279,24,4,0,78,0,0,0,0,0,0,0,0,0,0,0,0,159,323,25,1,0,38,0,0,0,0,0,0
a5182bc62d261c1cb8ec42d0260602248151876e,2869,319,29,3,0,77,1486,292,30,3,0,72,548,296,23,4,0,47,480,323,26,5,0,45,6,341,41,9,0,34
c2aff9f41803ee6fa36058ab17a2834e750f29ed,2899,290,26,1,0,76,1472,325,25,3,0,67,581,297,22,4,0,60,411,316,21,5,0,47,2,329,24,0,0,31
3c8b74e8dcac8b40a9c012018aa4e3236740a4e8,3004,412,31,2,0,78,28,416,0,82,0,49,30,396,0,1,0,37,602,421,20,3,0,54,1,425,40,4,0,33
16a59b2dde85b46cb727154daf0c4b5be7566062,3224,602,33,2,0,81,3203,592,34,0,0,80,3164,611,30,0,0,91,414,590,29,2,0,56,4,628,30,0,0,48
acef578c875810c7a2ff0d5af983b2366e39f105,3142,615,25,3,0,84,1590,590,35,2,0,71,554,582,20,4,0,61,897,620,41,4,0,65,2,617,30,2,0,42
ec555fef9b7c62f82b3970a348210b85bfe17326,3279,610,35,0,0,92,1576,613,25,0,0,70,540,605,25,3,0,66,802,605,25,3,0,75,2,609,35,3,0,48
730394adca5fcf19b389b4a8631696764b4152d7,3254,597,39,2,0,92,1592,588,29,7,0,75,570,591,24,3,0,63,373,614,27,3,0,63,3,624,30,2,0,47
595e80caa83778774320fa0af1f2d1ad86b73697,3505,579,35,1,0,83,3230,606,26,1,0,80,3337,603,30,1,0,93,1458,621,32,4,0,72,3,601,30,2,0,38
e0c7f2bb413b8fa027d6523ba06f1309cdf42192,3493,563,21,6,0,88,3660,590,31,1,0,82,3596,602,31,3,0,83,538,615,30,4,0,72,4,599,32,3,0,43
5ab9ac27cd2fe8c627f56fd6eeabc141c108ab9a,16703,737,50,7,0,182,16779,759,52,11,0,191,16047,765,43,11,0,204,17058,732,45,8,0,175,2,708,36,2,0,45
98cb7b11ba85acbe542111924faea819003330f8,16386,730,57,8,0,174,0,0,0,0,0,0,0,0,0,0,0,0,327,753,73,10,0,79,0,0,0,0,0,0
a23c396ecd2486a0cb759cf1c38a8a389db8d97c,16484,734,59,8,0,193,16915,752,61,3,0,194,15821,739,47,10,0,186,5885,735,45,8,0,133,6,690,31,6,0,58
