sha,mop instr,mop project,mop monitoring,mop lock,mop violation,mop other,ps1c instr,ps1c project,ps1c monitoring,ps1c lock,ps1c violation,ps1c other,ps3cl instr,ps3cl project,ps3cl monitoring,ps3cl lock,ps3cl violation,ps3cl other,mopCache instr,mopCache project,mopCache monitoring,mopCache lock,mopCache violation,mopCache other,classCIAThreads instr,classCIAThreads project,classCIAThreads monitoring,classCIAThreads lock,classCIAThreads violation,classCIAThreads other
c6cd8530e040b4b6de36a38ff3aec0c3d4f8935c,15851,280,73,29,2,345,10791,301,87,12,0,304,1277,210,24,1,0,250,820,309,92,18,0,247,3,256,51,14,3,231
371d056eff437f180983312e89a9cebe4e7c2335,16060,277,85,23,2,342,10923,274,82,23,1,296,1410,233,29,2,0,256,837,293,119,25,2,266,6,268,45,20,0,196
23a2d54ec4e74af446bc31afa84de5b531e583ac,16213,289,71,24,0,336,10940,308,72,21,0,288,1415,232,26,1,0,252,670,300,87,22,0,269,6,242,54,13,1,208
e1df4a08654aa4d32726500f6fe10a6c0ddb98bf,16735,308,72,16,0,330,10822,301,91,21,1,311,1471,226,28,1,0,255,517,278,89,34,0,243,7,262,47,14,1,214
5375581182b9f1fc6c234995e396d164a1c45046,15475,299,85,24,1,344,10194,268,92,19,1,305,1454,241,29,0,0,269,451,290,116,20,0,268,5,267,61,12,0,212
8c983f413ad28319120bde23cfb0ad83c82bd6c3,16537,280,89,19,1,328,11200,302,93,19,2,316,1420,236,27,3,0,271,837,312,107,22,1,268,9,290,63,18,0,240
18882fc6f8e48667589eec96038729632fccfc50,15416,313,78,22,2,354,11597,299,101,25,2,295,1450,222,23,0,0,277,686,316,92,21,1,263,10,292,49,12,0,214
159e3ec701edcd7f0b6dea0a86a1c5e884b22921,16323,285,91,23,1,354,10930,301,88,20,0,295,1430,224,22,2,0,278,566,292,91,24,1,253,10,270,75,10,2,253
84d93e71fe708965392688802b47618c47e4b67a,16416,331,113,33,0,332,15789,295,118,18,1,326,16235,336,101,31,0,355,1633,349,129,18,0,236,6,332,95,22,0,227
8e3c7d53d5ae2ecc99dab2a54858e5f04108bdf1,16247,310,109,26,3,339,10960,329,106,24,1,329,1531,269,23,2,0,246,746,331,119,27,1,254,5,308,80,16,0,225
