sha,offline time,online time,instr all time,instr project time
b18e01a9920fdbcb4fbf1725c0908851a0a3e7fc,73304,140245,135758,68817
e40032eda81cc22dc4f63b18044c7515b849960d,6101
03d5a5c6f4d9a1b7ee18b4efe9797492fd55949e,5869
2234330f7e9f24b4efd2beba6ce2743114497bc7,6684
c7d7332a53ea0620118dec480ff6dc77be988640,5315
181cadbba3efe8573a2263a7d6cd60c140077491,5649
9c0f946c2a3da7014c3ac6926bb19d73d0158041,6036
bf2b195189bf2f47cf7a777e77e74b8f53bced43,6249
c894b5366ccfaed194e158d3cd13f8635b00e085,5512
6b72db7f24f1c530a837734094fd01d2b8f679a1,5562
215eb26362e48c6839593fb8a723763178731bb9,6466
ec43692567bf4dc297cefc79ea903e403afa0e31,4786
b233dbb777fb03bfcaf3677001f5fda27288c5f0,5601
7e36a361b38614ab202a5c4d7490750e1bb1d65a,5347
a879c181168edb010a1075d507072ab068da3b98,6012
818e789b26bc27956cfbf48766d2eb421d9d897c,6519
74c78652dfefbc2596c925827c1015e51a51e003,5639
bdc5223611c99b8d326b928084d62b42df466f68,6235
2c5c2aa9de3e6fa15955def6b810927aa945f22d,5801
6061a354c80e5fd4cf7293c67f5b0841f7d901b0,6489
50c366800c72590b79fe175829954ae5f27a97d9,5903
542c228b74a846ad33a20a7271266b6794f23fd1,6151
e59bc83ad94917ac576ebb3e47f942306a13798b,5817
3b71b2e4c00c53256c6d0dde9c1a22aa0e0fb8c7,6819
e72385684c4fa6fed9afbdf3a2ac4b0e8b4fc7dd,5578
51e5a4f209ba9e3381d00d46a2b03d2b73343b2b,5570
9d2e9b617b2e604cbce5822a4718a9571bc1fa42,6611
7a2a6f389f602f8235f3ead022f2018f440dfe98,5808
4cf1ec3996b9958ad803420e57ec2871f4fdc422,6589
f52a0581929c88a570ccdb8d03cb5521ac8fb102,5662
4ba8d44a5087e28f620a454065b0bbeca9072d85,5192
76216853b384cb6b603e2b134948256861048d0e,6869
715b07289d7b0d6d900a6de65f18634617968234,6171
fe0fbc319ced29ac619548f4aa9c4390776914bc,5125
479f6e2f3d73fc3511b0f95e6ea1f8100d3ee4e1,5804
9fa9274a1f38b60cf5b967125614eccbf8cc7d3f,5943
3c08278d113343cf3981a1d0cc4ad89cd79aa020,5244
048709f76479b6c091341f083160401a1752db4f,6669
eeca3fadc8ae9bd4a643c14ef26c234646ddc1f7,5609
af9af6febcdbf6f4aa253791557c8690ae057597,6284
8bcc13d5882873038fcfc8f1b493bb732926971b,6039
a7be0603aa7f9c1b830b49abf142a8c7660bc88b,5109
e524bfc66d6400b2fb046d110b802e664112e312,6276
752d5891073dea8da19d3dcae549aef0e84e29a7,5213
419826f613542f0dabdd8e26ae13e79d3feb3282,6317
79dfe704992fb90e4b40850a2af8ffde78d07334,6120
faee35201780a55f2bb4554eb26877b640132b71,6664
6bbd4896f68625778281e6a89793a95a2624a0a5,5908
735a58c3fe4c4f3949cbbfe3223ed4a8c75c8b98,6528
c3e65cf7766c09f0800f81920d2ada250e4846fb,5963
