sha,offline time,online time,instr all time,instr project time
e62c4357c30998c53e58f57bf96af6d4161fefae,28079,157029,144989,16039
84889ddc96596abc9722bd7e49918ad183ab5264,14622
acf94238558df6351df7518d6770eee3c9eb74b3,14815
eadcc34b295d1c8e7a7b71747927cc84d5cfff04,15744
2a3d527692b84600b402e8374e2828178e6b6074,15174
e468fd406d5fe199b7a81bfea710d8dd06544384,14168
28300ba17102a82578b5a43de1bda75d998ff053,15379
48911d8ad6e94637db88f49328d935b1098e30c9,15408
868b4ef3b4374f696731d4cdfd5b696de021ca45,15240
c5c311adc95449c472eb37c77e4a17e044fb51e7,16061
6fee973deae4da8ceb40d64a6de88d9fd331acb6,15477
280e3326ca30746a4db66ccde2a7073da3142a07,16383
a574b245044e988a2a2324af67987a239b98756f,15005
330acc5081e9f7451c95e40df86992151474c08a,15359
b29b2f1c38f2d00e91cd5c676e65d6ec1e4ce576,15445
e7a0c412b94c97ff49e4cfac539c243f46821f11,20186
de938fd4c6987511b1edf6c076507a7ce972d063,16983
bcb9da8213a12e7f6043e072bdc1902b274a2025,15619
65d321b58adbf6a9f07d98fd0141883a33de740f,15974
7cfc170989c3ecec86bc7c6c95876f498ed0ec1c,28770,225682,204008,7096
98bd3c57c736433a23507e68c1c5d2da8e3c45d3,25584
43ca580c8f3201053802b8eb3b2a0aadf9c9d3fa,28170
c07f68e533d3b71c013af5672ddddd2eb7ae0312,25541
1d5e8618c417b1f83c77fdcb2f9fca0f90fcfbf0,25024
c47be99753b61496135fc734cb902edb5d74386e,23963
573158ee6ba6c9268ce09587bba9ce08c758f4ea,26507,26509,3533,3531
32a319c0e53392173f6338b3d1a33d09cd2763f6,24293
69deb7f64e998185f7aef26b10cf4a11dcbdad2f,23952
fa6c7fa31b3c987176834883af3f16656b7cd0b0,22593
c842906036fd56023dbab2570c226e85bf31ab4d,24860
306f19c4732889a490828fcdac92b5f91ddc51d1,26524,34973,12576,4127
2a1736ee7b58652491f4bc5917934192c67a5df2,24628
40781e6e77511bb14bb11576c30f338c6cece5e7,28437,54219,31228,5446
997a06131ed9705b73479290552d2c194de40877,26111,53146,30511,3476
ae7eca23ac5ac62a45daa7e6fa014f3026c3edd4,25742
e311e24110cfbafd54c07f1291c5cd1752d8707b,29425,79693,56604,6336
e8162f5f9bbdcd201dd55d26266950ee6c3ddf97,25434
df95fe42213fdd79d75f8f8d019631ec724e78db,24656
2c11b1a8ddf8a5e960ab9476c3dad2ccf5c9369a,24596
e1130a685198f5fa7783c371deb2e0f19e35aad5,25796
264b078369991c2b3cb10e318895fceb4b47b006,25520
dfaceacadb84b6991f5cdaeec1eb891ef7ac8d9b,23813
3a246e44af8ea12b66c00a94878d4111861d4986,24967
932c04d308413d8580887ee6d7bbd37cdba9b678,26576
ec8454866aa255a4568111811041bb6a9859ce36,25356
70eedd868e4ec5cb89f1c36fbc07105985b92ebc,25254
790216b801f82e1527fe3dfb5f69abc772932e70,25910
873595e77ba0ecdaf7bc550f42cab21a0ffc086c,24737,33255,11085,2567
d4751aa83ece92beb55c58ee5166836246521cc8,25113
184e5c7fdfaa49455b56afc5da67a68bbecf1515,24231
