sha,offline time,online time,instr all time,instr project time
6a8ef6dfec9421e74f38267a772370b0f1cd2c9d,256248,256251,222199,222196
4da97794eaa3a08d33e253d41ea78f50eb749170,43668
e6ec6fc9e6b05b27e2fbcab7f970a7509d755174,61784,78935,46819,29668
f3dece2ee657ed38fbd1f952feaf3a3653b09d8a,43419
96d6580a72a575d20cfb4c627b3eb7cef770b3f3,55495,55497,22866,22864
fdd98e5113b599ff05734a6ceb3cfe85d44ab491,63140,63141,29473,29472
233ab917c942420a67b9ddd599098e310a08d3f7,43084
9a95c9c30e6c8c3d59023197b96075a7795b27b5,46497
3970a46bdd9210893030963486a060015f82f68d,38046
89b40011590c8aee8695e18ba3be0dc23a261108,40909
2b0ffca8dfd8575197d222f920b6ef8fba325f6b,36223
43e9c9058a33da560ee3772072ba8fae704a6488,39347
588804f62c21e66c8fd26b5d28313ee6171121bd,40760
43acec3d2c7b903d19b949de9becbfb90704c144,41209
02f9ee6b60c90810543ab38b144ce95f87b8fa0e,45375
21c9886898f7ee28453754731935fc77acaebebf,37843
82ec0c5de0278c48b649b538ff82c45afc3dbe72,37589
61a29043ac4e64b40c8f575e202ae7985c6ec96a,40973
d3277e18aabd0730863cc311a0118027c6a1a4b5,35689
24851f5c7cf15cf1e55d9fc280ab14a3a52ab53e,37103
aebf8d91373cd9be75d8a174e8c7e65a402bfe5c,62032
2b87829dc786e4644c4ee67bf842a94a887ec04f,41459
e4371f8f831ac4af7ba3df2796ad80319f8cbbfa,33492
5ef199439f27c77fda557f3b99266038b7b0f988,34100
d22c2d503cc799a5570d48d2fc4a2f684e8f721f,37750
7b8f916e355d8cdabc49b8455b742fe78512a7ec,37393
fea2a70b789dca5e5793b45b0f3b3a0d5cf4c17f,36442
43710d6d1586c79479012c3b2102711597e75013,36591
dd30300f333fde67dc49ad045f15cbad81af832d,34696
6d2595a5bd01db827b68950296333d3e8b06e1ff,36966
94b705f6320bf4e8b4cc25f023ca6ab7d14537a1,42778
0b93f4d84f1255c16a60854e440d3d3d1b7f7955,45093
e29ec29686fbca23d68975c3309b0a68da7edf57,44516
8fec8289488d7e96836ca22ce42c00b885644c9c,36869
8e72861344fedb8c047982e0794cece9ca629110,33512
4c447788fbd33b74629c1851b778c2efddf28129,33286
dab9326f1fe62d5bc3fe10efbe50afe0841edb57,36002
00b911be0dfa6c788fe46067b45d66f36b1ce9d4,34722
c77edcba877a508026eddd6c052b8aea982e5104,35102
2cfcac28504a38d7fb05b2ce07df1acb0ba9b810,34805
2dc25644df3b2c5932c9e5f65cda4621d17bc3d1,35394
5ddd6a8a18b7130cfc8e2a402d6b1c51416202f5,35040
4eac4e1aafdbdec4a5a22bfa9aa8091afbccfb01,33073
dcff228b4c13bf0fd9f7bb0d52f9c18aaba36b59,36160
07c0c1f1c986a71fb74d0fcc0379965592c63b49,35834
7feeccf8cff062b87e759d0034d71fa9176ed8aa,36403
4c048acdebfc074f95028c4a305ef2598b76e431,36941
52db0ff56d85d35cde2599bdbf93b3693fa9ed49,36976
04cdec372cb293c8d3efc1122c4fe7b635f755d9,35164
563107df31c55df04892a069cb1fe5338d232880,36090
