3d5338b8680e57904440d860200d31f6a7579541,0,12859,0,4483,0,111233,0,120320,0,119163,0,119366,0,111695,0,142363,0,148732,0,105447,0,143728,0,147791,0,104746,0,105686,0,102952,0,145042,0,144878,0,150004,0,107067,0,107647,0,110355
2fffa3091f578379e87509ef32ff637e0f518897,0,5881,0,4460,0,108767,0,57554,0,7712,0,14928,0,55290,0,10895,0,10138,0,11022,0,11046,0,10819,0,10863,0,9768,0,10873,0,7571,0,11548,0,15654,0,7734,0,11808,0,15589
43370ad7a73a3b18872bb54de624e0202b6bcf1f,0,6128,0,4409,0,102512,0,7322,0,7320,0,15868,0,53331,0,11269,0,10800,0,10655,0,11443,0,11223,0,11174,0,11065,0,11252,0,7995,0,12532,0,15958,0,8037,0,12130,0,15969
869173dc53dffc6d7de53a317f9bc842ed1f6f9f,0,6063,0,4502,0,107299,0,71341,0,14346,0,17388,0,61219,0,11871,0,11319,0,11858,0,12115,0,11366,0,11558,0,12152,0,12084,0,8537,0,13021,0,16620,0,10255,0,12730,0,16760
e2ebcf830d9622149689e73ba0da250e78edd136,0,5950,0,4600,0,102846,0,2448,0,2387,0,14892,0,56302,0,1432,0,1425,0,1444,0,1445,0,1517,0,1541,0,1421,0,1510,0,2742,0,2996,0,5948,0,2857,0,2666,0,6093
3aa3e0a4c256249334a815e48d3d1ebf0efd0324,0,6026,0,4406,0,109704,0,2581,0,2405,0,15515,0,55306,0,10322,0,10994,0,10982,0,1464,0,1495,0,10598,0,1462,0,1478,0,7934,0,12171,0,15609,0,7993,0,11967,0,15594
e85d61d62521644dbbf1cada0566af35f8c49607,0,6015,0,4676,0,105398,0,74231,0,16816,0,19020,0,54238,0,11741,0,11764,0,11839,0,12109,0,11997,0,12351,0,12436,0,12183,0,9008,0,13477,0,16963,0,8694,0,13402,0,17620
8ad9ece9f00cc4c1bfc86109b3dd5e0ee0cae90a,0,5996,0,4458,0,102989,0,69889,0,18458,0,16629,0,57025,0,10789,0,10868,0,10504,0,11978,0,11189,0,11365,0,11806,0,12027,0,7847,0,12762,0,15467,0,8152,0,12427,0,15834
7f2e97908ca753dc87d0d78342aab9a6dd152cc0,0,6251,0,4482,0,109134,0,68292,0,17532,0,15365,0,56117,0,11012,0,10721,0,10879,0,10853,0,11120,0,11256,0,10735,0,11277,0,7934,0,12294,0,15975,0,7907,0,12326,0,16174
e8b90de90c99106d76a8394d02317cf0a2e4c81d,0,6344,0,4478,0,104391,0,68900,0,17488,0,19287,0,57445,0,12726,0,12406,0,13119,0,12994,0,12451,0,12772,0,12264,0,12732,0,9527,0,14118,0,17713,0,9581,0,14190,0,17550
a2e04d538060d598565c1c781b7c1e14751afd17,0,6280,0,4766,0,111223,0,72277,0,12934,0,22234,0,60602,0,14222,0,14043,0,13671,0,13794,0,13482,0,13440,0,13703,0,13548,0,9857,0,14158,0,19039,0,9594,0,14968,0,18788
482e8a4e8aa90acb951aa49e86e4f89ccb6039a1,0,6494,0,4624,0,116737,0,80692,0,19541,0,19005,0,61545,0,11789,0,13794,0,12273,0,12611,0,12447,0,12585,0,12754,0,12152,0,8118,0,13518,0,17638,0,8612,0,13987,0,16785
c1f62baf6fa13014982e8098fc3a22ffb592892d,0,6517,0,4774,0,113774,0,66566,0,18449,0,21441,0,64073,0,14058,0,14337,0,13342,0,13039,0,13273,0,13388,0,14317,0,13890,0,9646,0,15088,0,19220,0,9914,0,15602,0,19077
32dbd8cadd41bf46dc0f8a02bf2b9b83fe0c898c,0,6283,0,4806,0,112764,0,72409,0,11556,0,20352,0,18204,0,12172,0,12082,0,12185,0,13118,0,12083,0,12271,0,13640,0,12774,0,8801,0,13411,0,17701,0,8749,0,14214,0,18016
f7e94f3b3a16d3f515c5e8f52f1c4552e2205701,0,6363,0,4914,0,120004,0,2574,0,2588,0,19206,0,17693,0,1435,0,1457,0,1436,0,1449,0,1497,0,1458,0,1412,0,1495,0,2788,0,2903,0,6235,0,2726,0,2632,0,6240
c3432ac486ed955dbfcf6d277fd15c4af8b738d0,0,6596,0,4848,0,111282,0,63783,0,11736,0,20595,0,18724,0,11775,0,12622,0,12381,0,13582,0,12028,0,13038,0,13314,0,13236,0,8632,0,13822,0,17018,0,9357,0,14109,0,17628
62163ccf9a569a99aa3ad9f9151a32567447a62e,0,6305,0,4806,0,109567,0,60920,0,9308,0,18808,0,17438,0,12291,0,12659,0,11569,0,12518,0,11668,0,11828,0,11999,0,12043,0,8147,0,12855,0,17134,0,8189,0,13659,0,17462
4c6e17d2354cb680b2dd773b969421e1a95fbf36,0,6440,0,4882,0,107690,0,45707,0,9712,0,18120,0,19921,0,11280,0,12403,0,11592,0,13016,0,11927,0,12147,0,12268,0,12488,0,8167,0,13267,0,17612,0,8367,0,13751,0,17864
a64b16658cadfee7a83f7809108e84eb06ad76c4,0,6481,0,4818,0,114973,0,67104,0,11653,0,19153,0,19130,0,12733,0,12859,0,13229,0,13343,0,13549,0,13129,0,13541,0,13324,0,9412,0,14265,0,18068,0,9461,0,14118,0,18106
89f6e7522da0bde5b982eacb2bed67df2e348928,0,6118,0,4512,0,113879,0,72387,0,11915,0,18664,0,19508,0,13142,0,13308,0,12615,0,13341,0,12668,0,13703,0,13956,0,13429,0,9145,0,14157,0,18595,0,9794,0,15011,0,18259
1a6738d8f050507d62c77141bda234d003c35e4b,0,6549,0,4557,0,114272,0,74186,0,11795,0,18829,0,21151,0,12675,0,13968,0,12863,0,12690,0,12930,0,13925,0,12100,0,12645,0,9375,0,14274,0,18498,0,9296,0,14451,0,18563
7be6325153b3f09e3f8e2a19a2de8ba82e7f8a7a,0,6150,0,4877,0,114593,0,71550,0,18185,0,20428,0,22721,0,13981,0,14231,0,14013,0,13729,0,12909,0,14326,0,13988,0,13844,0,10761,0,15648,0,19996,0,10441,0,15738,0,19791
bf44eea7215db52b151dc2d907b8c5f6078b230b,0,6313,0,4584,0,113027,0,84363,0,12532,0,19759,0,21817,0,13612,0,12942,0,12469,0,13217,0,13081,0,13064,0,13577,0,13464,0,9133,0,14535,0,17706,0,9253,0,14983,0,18424
f29b89e391d8a7bfe1f6d84f102977a3652ab0b6,0,6900,0,4826,0,106453,0,120788,0,111625,0,25086,0,24250,0,22004,0,21532,0,18829,0,19361,0,18376,0,19506,0,17130,0,17003,0,13318,0,17252,0,18491,0,12259,0,16227,0,18603
a7923c144db68f377965c8f1cf3aa402f79a3a33,0,6464,0,4604,0,113233,0,80284,0,11847,0,19367,0,26170,0,11806,0,11572,0,11866,0,11976,0,11979,0,12566,0,12515,0,12837,0,8282,0,12874,0,17110,0,8292,0,13344,0,17305
b69ec5beec33ad39b9e3ddab897aeca8d815cfb5,0,8134,0,4810,0,135147,0,149245,0,137879,0,71775,0,68313,0,54066,0,55684,0,33177,0,57305,0,58134,0,57957,0,57882,0,54816,0,38900,0,29431,0,42734,0,20337,0,20587,0,27860
486a17ba40a116cb1764ab38aeb4c55de9b7dad4,0,7583,0,4892,0,137278,0,4369,0,4319,0,24740,0,36007,0,60074,0,45286,0,32360,0,46927,0,43156,0,48276,0,50172,0,47065,0,28066,0,26623,0,29293,0,15441,0,19131,0,22691
1df20b4246e5dfba4d5c215cf8143cab384c4882,0,6908,0,4873,0,138689,0,97530,0,13560,0,20850,0,35277,0,13036,0,12317,0,12697,0,12702,0,12401,0,14327,0,14357,0,14894,0,9125,0,14494,0,17568,0,9340,0,14917,0,18295
020b95c6cd345ddf8002d64a615ef6d65dd10029,0,6630,0,4787,0,140045,0,98748,0,12518,0,20031,0,36577,0,13385,0,13823,0,13231,0,14551,0,13693,0,14532,0,14182,0,14709,0,9301,0,14283,0,18768,0,9279,0,14014,0,19339
ff251d7c2b8d96733574ec62d8622bf9907913b1,0,6721,0,4850,0,137492,0,85867,0,11917,0,19868,0,35236,0,13503,0,13547,0,13206,0,13106,0,13486,0,14528,0,14746,0,14334,0,9364,0,14277,0,18390,0,9369,0,14403,0,17927
477a4baa1a3a12c47e981d33f8ca31c8f9aefc1b,0,6735,0,4959,0,139577,0,86772,0,12302,0,19102,0,36167,0,12947,0,12778,0,13212,0,12764,0,12687,0,15932,0,14829,0,14287,0,9458,0,14219,0,20604,0,9561,0,14754,0,18320
9601ff0aaf6adb2d36e0a056f786dcdba021bc8c,0,6808,0,4831,0,140367,0,2732,0,3533,0,17955,0,38077,0,1476,0,1511,0,1511,0,1502,0,1579,0,1489,0,1489,0,1514,0,3085,0,2834,0,6547,0,3015,0,2899,0,6835
8189f3f824beb0318167061b6df15809132e4274,0,7282,0,5036,0,134275,0,150345,0,140996,0,19472,0,32539,0,14280,0,14619,0,14195,0,13778,0,14634,0,16350,0,15583,0,14987,0,10145,0,15570,0,19011,0,10365,0,15797,0,19141
0c6c3086d3ea557c2999dda22d3c33519b58176c,0,6711,0,5198,0,144321,0,147264,0,139885,0,21987,0,36412,0,14105,0,13989,0,13820,0,14897,0,13334,0,15421,0,15526,0,16524,0,10318,0,14716,0,18682,0,10252,0,15370,0,19236
65bc02c27985e7ab70e3f5f73743ae386ff166ba,0,6684,0,4856,0,134907,0,84162,0,18566,0,23428,0,41140,0,16198,0,14648,0,15276,0,16099,0,15401,0,17191,0,16190,0,15928,0,11814,0,16112,0,21379,0,11641,0,17499,0,21512
26ac3c14208cc5a9abf957ac8974d0667598c013,0,6625,0,4814,0,138210,0,89204,0,18550,0,21663,0,36314,0,13851,0,13117,0,13569,0,13294,0,12848,0,15054,0,15217,0,14339,0,9817,0,14552,0,18860,0,9722,0,15091,0,18364
36dcdb43efc89c6aee1b81f10212751881edf73c,0,6673,0,4835,0,142518,0,85237,0,16497,0,21640,0,40394,0,13745,0,13616,0,14310,0,13890,0,13524,0,15245,0,14576,0,15364,0,9994,0,16330,0,19618,0,9825,0,14563,0,19711
2b15da7ed9033c39c1a0296e53a22a53158edb0c,0,6687,0,4788,0,144010,0,2550,0,2490,0,20966,0,37509,0,1444,0,1500,0,1468,0,1453,0,1502,0,1497,0,1443,0,1494,0,3018,0,2834,0,6623,0,3049,0,2700,0,6778
e694a7e87d99dc4be55d01810f5e2184ea7452c1,0,7009,0,4863,0,142158,0,104146,0,16085,0,19917,0,37586,0,13293,0,12498,0,13328,0,12625,0,12103,0,14159,0,13540,0,13893,0,8778,0,13734,0,19113,0,8969,0,14153,0,17844
22f5e53a1eb5bda27a716f23a965b5e0653ebda9,0,6962,0,4809,0,135181,0,87862,0,16975,0,20545,0,37183,0,13387,0,13429,0,13791,0,13878,0,13176,0,15856,0,15571,0,15212,0,9856,0,15397,0,18788,0,10199,0,15844,0,20699
b80e62b0b55d75baf41e27c3434304071b371758,0,6831,0,4833,0,140058,0,2750,0,2559,0,19815,0,42762,0,12825,0,12762,0,12361,0,1493,0,1514,0,13806,0,1545,0,1514,0,9091,0,13786,0,17866,0,8938,0,13619,0,17398
96971cc28a978b2673d12b7ed334d6b402aa1bc5,0,6925,0,4798,0,150076,0,87749,0,16439,0,18719,0,38899,0,13106,0,13837,0,13810,0,13897,0,12693,0,14225,0,13706,0,14848,0,9305,0,14336,0,18932,0,9197,0,13842,0,18396
a50e85eecdd2de438736a9d8e3b1d803bf5101a0,0,6868,0,4821,0,144696,0,95377,0,15917,0,18979,0,38721,0,12519,0,12163,0,13379,0,13351,0,12809,0,13943,0,15355,0,14157,0,8776,0,14117,0,17243,0,9014,0,13703,0,17537
68f68ca5a3d152b545cceb29b69ed31d240940e1,0,6709,0,4825,0,136050,0,91643,0,16071,0,19167,0,40087,0,13054,0,12491,0,13056,0,13144,0,13068,0,15135,0,14919,0,15270,0,9078,0,14075,0,17831,0,9270,0,14433,0,18130
1f681f99276481daf8de7dfe92d0e0136c273e7a,0,6661,0,4790,0,142273,0,85309,0,11317,0,22231,0,40834,0,14084,0,14040,0,13963,0,14483,0,13988,0,15223,0,16475,0,14771,0,10149,0,15567,0,18642,0,10009,0,14843,0,19792
b440a3736c91b0db7a049a658497421d81d3dafd,0,6826,0,4822,0,139893,0,92927,0,25375,0,25041,0,44769,0,16493,0,17125,0,16304,0,17636,0,15862,0,17525,0,17476,0,17534,0,12414,0,17197,0,21739,0,11961,0,17491,0,21555
e7dddfe060ece499438cf3225a62a55829044ff4,0,8175,0,4855,0,143573,0,154980,0,146251,0,21494,0,42381,0,12868,0,12823,0,12673,0,14325,0,13023,0,13859,0,14967,0,14850,0,9467,0,14723,0,17800,0,9311,0,14770,0,18196
1a42780eada478a68e5f893cec8e47e03a49d66b,0,6729,0,4974,0,144659,0,93150,0,18505,0,19665,0,45663,0,13115,0,12499,0,13785,0,12381,0,13397,0,15416,0,14231,0,14668,0,9385,0,14365,0,18604,0,9238,0,14463,0,18014
6684bdfde99e73812b16caed255b0c816b4c7e48,0,6789,0,4865,0,148534,0,94579,0,18790,0,22160,0,40029,0,14289,0,14373,0,15000,0,13901,0,14150,0,15851,0,16693,0,16261,0,10442,0,15547,0,20302,0,10489,0,16039,0,19560
3c4b1683465971aec08eb5e3f129f18f6fa0d36a,0,6839,0,4895,0,143465,0,91766,0,20564,0,20839,0,43254,0,12835,0,12666,0,12715,0,13608,0,12732,0,14859,0,15102,0,14083,0,8806,0,13436,0,17914,0,8849,0,14011,0,18998
